,scorm_id,institution_id,title,author_id,course_id,membership,view_count,create_time
346,883,717,Módulo I: Bioética y Responsabilidades en el Cuidado de Personas Mayores: Roles del TENS y del CAM,126348,8243.0,2,0,2021-01-14
347,884,717,Módulo I: Bioética y Responsabilidades en el Cuidado de Personas Mayores: Roles del TENS y del CAM,126348,8244.0,2,0,2021-01-14
348,907,717,Módulo I: Bioética y Responsabilidades en el Cuidado de Personas Mayores: Roles del TENS y del CAM,126348,8267.0,2,0,2021-01-15
349,909,717,Módulo I: Bioética y Responsabilidades en el Cuidado de Personas Mayores: Roles del TENS y del CAM,126348,8269.0,2,0,2021-01-15
350,928,48,Simulaciones totales en una sola página,138551,8305.0,2,1,2021-01-20
351,929,48,Simulaciones totales en una sola página,138551,8305.0,2,0,2021-01-20
352,930,48,Simulaciones totales en una sola página,138551,8305.0,2,4,2021-01-20
353,934,829,Módulo I: Bioética y Responsabilidades en el Cuidado de Personas Mayores: Roles del TENS y del CAM,126348,8382.0,2,9,2021-01-22
354,935,829,Módulo II: Una Mirada Bioespiritual en el Cuidado de las Personas Mayores,126348,8382.0,2,1,2021-01-22
355,936,829,Módulo III: Una Mirada Social en el Cuidado y Bienestar de la Persona Mayor,126348,8382.0,2,0,2021-01-22
356,937,829,Módulo IV: Una Mirada Psicológica: La Salud Mental del Adulto Mayor,126348,8382.0,2,0,2021-01-22
357,938,829,Módulo V: Riesgos del Cuidado en el Envejecimiento,126348,8382.0,2,0,2021-01-22
358,944,829,FLR-M2,126348,8415.0,2,7,2021-01-25
359,947,829,FLR-M5,126348,8415.0,2,1,2021-01-25
360,952,776,LIBERACIÓN DE HOJA DE ENTRADA DE SERVICIO (HES),205681,7837.0,3,116,2021-01-25
361,953,829,FLR-M3,126348,8415.0,2,1,2021-01-26
362,954,829,FLR-M4,126348,8415.0,2,2,2021-01-26
363,958,829,FLR-M1,126348,8415.0,2,4,2021-01-26
364,960,829,Módulo II: Una mirada Biológica en el Cuidado del Adulto Mayor,126348,8275.0,2,12,2021-01-26
365,961,829,FLR-M3,126348,8275.0,1,1,2021-01-26
366,962,829,Módulo III: Una Mirada Social en el Cuidado y Bienestar de la Persona Mayor,126348,8275.0,2,13,2021-01-26
367,963,829,Módulo IV: Una Mirada Psicológica: La Salud Mental del Adulto Mayor,126348,8275.0,2,23,2021-01-26
368,964,829,Módulo V: Riesgos del Cuidado en el Envejecimiento,126348,8275.0,2,14,2021-01-26
369,966,776,LIBERACIÓN DE SOLICITUD DE PEDIDO (SOLPED),205681,7837.0,3,169,2021-01-27
370,968,829,FLR-M1,126348,8275.0,2,0,2021-01-27
371,969,829,FLR-M2,126348,8275.0,2,0,2021-01-27
372,970,829,FLR-M3,126348,8275.0,2,0,2021-01-27
373,971,829,FLR-M4,126348,8275.0,2,0,2021-01-27
374,972,829,FLR-M5,126348,8275.0,2,0,2021-01-27
375,989,807,Ámbito regulatorio - Isapres,206367,8444.0,2,0,2021-01-27
376,990,807,Componentes del Modelo de Prevención - Isapres,206367,8445.0,2,0,2021-01-27
377,991,807,Equipo y rol de Compliance - Isapres,206367,8446.0,2,0,2021-01-27
378,992,807,Ámbito regulatorio - CSC Banmédica,206367,8448.0,2,0,2021-01-27
379,993,807,Componentes del Modelo de Prevención - CSC Banmedica,206367,8449.0,2,0,2021-01-27
380,994,807,Equipo y rol de Compliance - CSC Banmédica,206367,8450.0,2,0,2021-01-27
381,1006,48,APROBACIÓN DE SOLICITUD DE PEDIDO (SOLPED),138551,8305.0,2,1,2021-01-28
382,1007,48,APROBACIÓN DE SOLICITUD DE PEDIDO (SOLPED),138551,8305.0,2,1,2021-01-28
383,1010,776,PLANIFICACIÓN,205681,7841.0,3,12,2021-02-02
384,1012,776,LIQUIDACION DE PROYECTO,205681,7979.0,3,44,2021-02-02
385,1013,776,LIQUIDACIÓN ,205681,7841.0,3,16,2021-02-02
386,1014,776,CHEQUERAS,205681,7980.0,3,16,2021-02-02
387,1015,776,TRASLADOS,205681,7839.0,3,29,2021-02-02
388,1016,776,ALTA ACTIVO FIJO,205681,7839.0,3,47,2021-02-02
389,1017,776,AVISOS TR,205681,7980.0,3,15,2021-02-02
390,1018,776,VISUALIZAR BANCOS PROPIOS,205681,7980.0,3,15,2021-02-02
391,1019,776,Administrar BP Deudor,205681,7981.0,3,11,2021-02-02
392,1021,48,Equipo y rol de Compliance,96438,6737.0,2,25,2021-02-02
393,1023,776,REPORTE DE CENTRO DE COSTO,205681,7841.0,2,24,2021-02-02
394,1024,776,GESTIÓN DE CIERRE,205681,7840.0,3,35,2021-02-02
395,1030,717,Módulo I: Bioética y Responsabilidades en el Cuidado de Personas Mayores: Roles del TENS y del CAM,126348,8494.0,2,5,2021-02-03
396,1031,717,Módulo II: Una Mirada Bioespiritual en el Cuidado de las Personas Mayores,126348,8494.0,2,0,2021-02-03
397,1032,717,Módulo III: Una Mirada Social en el Cuidado y Bienestar de la Persona Mayor,126348,8494.0,2,1,2021-02-03
398,1033,717,Módulo IV: Una Mirada Psicológica: La Salud Mental del Adulto Mayor,126348,8494.0,2,1,2021-02-03
399,1034,717,Módulo V: Riesgos del Cuidado en el Envejecimiento,126348,8494.0,2,1,2021-02-03
400,1037,48,Onedrive - Paquetizado,96438,6641.0,2,9,2021-02-05
401,1038,48,Onedrive - Paquetizado,96438,6641.0,2,6,2021-02-05
402,1039,48,Ámbito regulatorio,96438,8499.0,2,6,2021-02-05
403,1040,48,Ámbito regulatorio - Tisal,96438,8499.0,2,7,2021-02-05
404,1041,48,Componentes del Modelo de Prevención,96438,8499.0,2,6,2021-02-05
405,1042,48,Componentes del Modelo de Prevención - Tisal,96438,8499.0,2,8,2021-02-05
406,1043,48,Equipo y rol de Compliance,96438,8499.0,2,7,2021-02-05
407,1044,48,Equipo y rol de Compliance - Tisal,96438,8499.0,2,5,2021-02-05
408,1045,48,Componentes del Modelo de Prevención,96438,8499.0,2,5,2021-02-05
409,1046,782,Módulo I: Introducción a la Seguridad de la Información,128540,8500.0,2,0,2021-02-05
410,1047,782,Módulo I: Introducción a la Seguridad de la Información,128540,8501.0,2,0,2021-02-05
411,1048,782,Módulo II: Reglamento de Activos de Información y Regulación Externa,138551,8502.0,2,0,2021-02-05
412,1051,48,Ámbito regulatorio,96438,8508.0,2,7,2021-02-08
413,1052,48,Componentes del Modelo de Prevención,96438,8508.0,2,3,2021-02-08
414,1053,48,Equipo y rol de Compliance,96438,8508.0,2,5,2021-02-08
415,1054,48,Ámbito regulatorio - Tisal,96438,8508.0,2,5,2021-02-08
416,1055,48,Componentes del Modelo de Prevención - Tisal,96438,8508.0,2,6,2021-02-08
417,1056,48,Equipo y rol de Compliance - Tisal,96438,8508.0,2,9,2021-02-08
418,1067,829,FLR-M1,141823,8415.0,2,2,2021-02-10
419,1075,48,Ámbito regulatorio - Centromed,128540,8305.0,2,2,2021-02-12
420,1076,48,Componentes del Modelo de Prevención - Centromed,128540,8305.0,2,1,2021-02-12
421,1077,48,Componentes del Modelo de Prevención - Centromed,128540,6641.0,2,3,2021-02-12
422,1078,48,FLR-M1,128540,6641.0,2,5,2021-02-12
423,1083,807,Componentes del Modelo de Prevención - Centromed,128540,6246.0,2,2,2021-02-12
424,1102,807,Ámbito regulatorio - Help,217251,8539.0,2,4,2021-02-12
425,1107,807,Componentes del Modelo de Prevención - Help - Hlife - HMC,217251,8539.0,2,3,2021-02-12
426,1112,807,Equipo y rol de Compliance - Help ,217251,8539.0,2,6,2021-02-12
427,1119,807,UHC_QualityandPatientSafetyinAction_02.2020,141823,8618.0,2,3,2021-02-19
428,1120,807,Anticorrupción global,128540,8618.0,2,4,2021-02-19
429,1121,807,Anticorrupción global,128540,8618.0,2,1,2021-02-19
430,1122,807,Anticorrupción global,128540,8618.0,2,1,2021-02-19
431,1129,48,Ámbito regulatorio - Help,128540,6641.0,2,9,2021-02-23
432,1130,48,Ámbito regulatorio - Help,128540,6641.0,2,4,2021-02-23
433,1131,48,Ámbito regulatorio - Help,128540,6641.0,2,4,2021-02-23
434,1132,807,Ámbito regulatorio - Help,128540,6246.0,2,1,2021-02-23
435,1133,807,Anticorrupción global,217251,8621.0,2,9,2021-02-23
436,1134,807,Anticorrupción global,217251,8622.0,2,21,2021-02-23
437,1135,807,Anticorrupción global,217251,8623.0,2,3,2021-02-23
438,1136,807,Anticorrupción global,217251,8624.0,2,8,2021-02-23
439,1137,807,Anticorrupción global,217251,8625.0,2,3,2021-02-23
440,1138,807,Anticorrupción global,217251,8626.0,2,5,2021-02-23
441,1140,807,Anticorrupción global,217251,8628.0,2,7,2021-02-23
442,1141,807,Anticorrupción global,217251,8629.0,2,8,2021-02-23
443,1142,807,Anticorrupción global,217251,8630.0,2,2,2021-02-23
444,1143,807,Anticorrupción global,217251,8631.0,2,5,2021-02-23
445,1145,807,Anticorrupción global,217251,8632.0,2,2,2021-02-23
446,1146,807,Componentes del Modelo de Prevención - Help,128540,6246.0,2,1,2021-02-23
447,1147,807,Componentes del Modelo de Prevención - Help,128540,6246.0,2,1,2021-02-23
448,1148,807,Equipo y rol de Compliance - Help,129823,6246.0,2,3,2021-02-23
449,1152,807,Componentes del Modelo de Prevención - Help 1111,141823,8539.0,2,1,2021-02-23
450,1155,807,Anticorrupción global,128540,6246.0,2,0,2021-02-23
451,1156,807,Anticorrupción global ,141823,8627.0,2,2,2021-02-23
452,1157,48,Ámbito regulatorio - HMC,129823,6089.0,2,0,2021-02-24
453,1158,48,Componentes del Modelo de Prevención - HMC,129823,6089.0,2,0,2021-02-24
454,1159,48,Equipo y rol de Compliance - HMC,129823,6089.0,2,0,2021-02-24
455,1160,48,Equipo y rol de Compliance - HMC,129823,6089.0,2,0,2021-02-24
456,1165,807,Equipo y rol de Compliance - HMC,128540,6246.0,2,1,2021-02-24
457,1166,807,Ámbito regulatorio - HMC,128540,6246.0,2,1,2021-02-24
458,1168,807,Componentes del Modelo de Prevención - HMC,128540,6246.0,2,2,2021-02-24
459,1233,807,Ámbito regulatorio - Clínica Biobío,141823,8642.0,2,1,2021-02-25
460,1234,807,Equipo y rol de Compliance - Clínica Biobío,141823,8642.0,2,4,2021-02-25
461,1235,807,Componentes del Modelo de Prevención - Clínica Biobío,141823,8642.0,2,1,2021-02-25
462,1236,807,Componentes del Modelo de Prevención - Clínica Ciudad del Mar,141823,8643.0,2,2,2021-02-25
463,1237,807,Equipo y rol de Compliance - Clínica Ciudad del Mar,141823,8643.0,2,3,2021-02-25
464,1238,807,Ámbito regulatorio - Clínica Ciudad del Mar,141823,8643.0,2,2,2021-02-25
465,1239,807,Equipo y rol de Compliance - Clínica Dávila,141823,8644.0,2,2,2021-02-25
466,1240,807,Componentes del Modelo de Prevención - Clínica Dávila,141823,8644.0,2,2,2021-02-25
467,1241,807,Ámbito regulatorio - Clínica Dávila,141823,8644.0,2,2,2021-02-25
468,1242,807,Equipo y rol de Compliance - Clínica Santa María,141823,8645.0,2,4,2021-02-25
469,1243,807,Ámbito regulatorio - Clínica Santa María,141823,8645.0,2,3,2021-02-25
470,1244,807,Componentes del Modelo de Prevención - Clínica Santa María,141823,8645.0,2,5,2021-02-25
471,1245,807,Equipo y rol de Compliance - Clínica Vespucio,217251,8646.0,2,1,2021-02-25
472,1246,807,Ámbito regulatorio - Clínica Vespucio,217251,8646.0,2,2,2021-02-25
473,1247,807,Componentes del Modelo de Prevención - Clínica Vespucio,217251,8646.0,2,0,2021-02-25
474,1248,807,Equipo y rol de Compliance - Vidaintegra,217251,8647.0,2,2,2021-02-25
475,1249,807,Ámbito regulatorio - Vidaintegra,217251,8647.0,2,3,2021-02-25
476,1250,807,Componentes del Modelo de Prevención - Vidaintegra,217251,8647.0,2,3,2021-02-25
477,1251,807,Equipo y rol de Compliance - Centromed,217251,8648.0,2,1,2021-02-25
478,1252,807,Ámbito regulatorio - Centromed,217251,8648.0,2,0,2021-02-25
479,1253,807,Componentes del Modelo de Prevención - Centromed,217251,8648.0,2,0,2021-02-25
480,1254,807,Ámbito regulatorio - Home Medical,141823,8649.0,2,1,2021-02-25
481,1255,807,Equipo y rol de Compliance - Home Medical,141823,8649.0,2,1,2021-02-25
482,1256,807,Componentes del Modelo de Prevención - Home Medical,141823,8649.0,2,1,2021-02-25
483,1257,807,Ámbito regulatorio - Help,217251,8650.0,2,3,2021-02-25
484,1258,807,Componentes del Modelo de Prevención - Help,217251,8650.0,2,1,2021-02-25
485,1259,807,Equipo y rol de Compliance - Help,217251,8650.0,2,1,2021-02-25
486,1260,807,Ámbito regulatorio - Hilfe,217251,8651.0,2,2,2021-02-25
487,1261,807,Componentes del Modelo de Prevención - Hilfe,217251,8651.0,2,5,2021-02-25
488,1262,807,Equipo y rol de Compliance - Hilfe,217251,8651.0,2,6,2021-02-25
489,1263,807,Ámbito regulatorio ,141823,8652.0,2,0,2021-02-25
490,1264,807,Equipo y rol de Compliance ,141823,8652.0,2,0,2021-02-25
491,1265,807,Componentes del Modelo de Prevención ,141823,8652.0,2,0,2021-02-25
492,1266,807,Ámbito regulatorio - Tisal,141823,8653.0,2,1,2021-02-25
493,1267,807,Componentes del Modelo de Prevención - Tisal,141823,8653.0,2,1,2021-02-25
494,1268,807,Equipo y Rol de Compliance - Tisal,141823,8653.0,2,1,2021-02-25
495,1303,807,Ámbito regulatorio - Banmedica,135980,8656.0,2,0,2021-02-26
496,1304,807,Equipo y rol de Compliance - Banmedica,135980,8656.0,2,0,2021-02-26
497,1305,807,Componentes del Modelo de Prevención - Banmedica,135980,8656.0,2,0,2021-02-26
498,1306,807,Equipo y rol de Compliance - Clínica Biobío,135980,8657.0,2,0,2021-02-26
499,1307,807,Ámbito regulatorio - Clínica Biobío,135980,8657.0,2,0,2021-02-26
500,1308,807,Componentes del Modelo de Prevención - Clínica Biobío,135980,8657.0,2,0,2021-02-26
501,1309,807,Equipo y rol de Compliance - Clínica Ciudad del Mar,126348,8658.0,2,1,2021-02-26
502,1310,807,Componentes del Modelo de Prevención - Clínica Ciudad del Mar,126348,8658.0,2,1,2021-02-26
503,1311,807,Ámbito regulatorio - Clínica Ciudad del Mar,126348,8658.0,2,1,2021-02-26
504,1312,807,Equipo y rol de Compliance - Clínica Dávila,126348,8659.0,2,0,2021-02-26
505,1313,807,Ámbito regulatorio - Clínica Dávila,126348,8659.0,2,0,2021-02-26
506,1314,807,Componentes del Modelo de Prevención - Clínica Dávila,126348,8659.0,2,0,2021-02-26
507,1315,807,Equipo y rol de Compliance - Clínica Santa María,126348,8660.0,2,0,2021-02-26
508,1316,807,Ámbito regulatorio - Clínica Santa María,126348,8660.0,2,0,2021-02-26
509,1317,807,Componentes del Modelo de Prevención - Clínica Santa María,126348,8660.0,2,0,2021-02-26
510,1318,807,Ámbito regulatorio - Clínica Vespucio,135980,8661.0,2,0,2021-02-26
511,1319,807,Componentes del Modelo de Prevención - Clínica Vespucio,135980,8661.0,2,0,2021-02-26
512,1320,807,Equipo y rol de Compliance - Clínica Vespucio,135980,8661.0,2,0,2021-02-26
513,1321,807,Equipo y rol de Compliance - Vidaintegra,135980,8662.0,2,1,2021-02-26
514,1322,807,Componentes del Modelo de Prevención - Vidaintegra,135980,8662.0,2,0,2021-02-26
515,1323,807,Ámbito regulatorio - Vidaintegra,135980,8662.0,2,0,2021-02-26
516,1324,807,Equipo y rol de Compliance - Centromed,126348,8663.0,2,0,2021-02-26
517,1325,807,Ámbito regulatorio - Centromed,126348,8663.0,2,0,2021-02-26
518,1326,807,Componentes del Modelo de Prevención,126348,8663.0,2,0,2021-02-26
519,1327,807,Ámbito regulatorio - Home Medical,141823,8664.0,2,0,2021-02-26
520,1328,807,Componentes del Modelo de Prevención - Home Medical,126348,8664.0,2,0,2021-02-26
521,1329,807,Equipo y rol de Compliance - Home Medical,126348,8664.0,2,0,2021-02-26
522,1330,807,Ámbito regulatorio - Help,217251,8665.0,2,1,2021-02-26
523,1331,807,Componentes del Modelo de Prevención - Help,126348,8665.0,2,1,2021-02-26
524,1332,807,Equipo y rol de Compliance - Help,126348,8665.0,2,5,2021-02-26
525,1333,807,Ámbito regulatorio - Hilfe,217251,8666.0,2,2,2021-02-26
526,1334,807,Componentes del Modelo de Prevención - Hilfe,126348,8666.0,2,1,2021-02-26
527,1335,807,Equipo y rol de Compliance - Hilfe,126348,8666.0,2,6,2021-02-26
528,1336,807,Ámbito regulatorio - Tisal,141823,8667.0,2,0,2021-02-26
529,1337,807,Componentes del Modelo de Prevención - Tisal,141823,8667.0,2,0,2021-02-26
530,1338,807,Equipo y Rol de Compliance - Tisal,141823,8667.0,2,0,2021-02-26
531,1339,807,Ámbito regulatorio - Tisal,141823,8669.0,2,0,2021-02-26
532,1340,807,Ámbito regulatorio - Tisal,141823,8670.0,2,0,2021-02-26
533,1341,807,Ámbito regulatorio - Tisal,141823,8671.0,2,0,2021-02-26
534,1342,807,Equipo y rol de Compliance - Clínica Ciudad del Mar,126348,8672.0,2,0,2021-02-26
535,1343,807,Equipo y rol de Compliance - Clínica Ciudad del Mar,126348,8673.0,2,0,2021-02-26
536,1344,807,Equipo y rol de Compliance - Clínica Dávila,126348,8674.0,2,0,2021-02-26
537,1345,807,Equipo y rol de Compliance - Clínica Dávila,126348,8675.0,2,0,2021-02-26
538,1346,807,Equipo y rol de Compliance - Clínica Dávila,126348,8676.0,2,0,2021-02-26
539,1347,807,Equipo y rol de Compliance - Clínica Dávila,126348,8677.0,2,0,2021-02-26
540,1348,807,Equipo y rol de Compliance - Clínica Dávila,126348,8678.0,2,0,2021-02-26
541,1349,807,Equipo y rol de Compliance - Clínica Dávila,126348,8679.0,2,0,2021-02-26
542,1350,807,Equipo y rol de Compliance - Clínica Dávila,126348,8680.0,2,0,2021-02-26
543,1351,807,Equipo y rol de Compliance - Clínica Biobío,135980,8681.0,2,0,2021-02-26
544,1352,807,Ámbito regulatorio - Clínica Biobío,135980,8681.0,2,0,2021-02-26
545,1353,807,Componentes del Modelo de Prevención - Clínica Biobío,135980,8681.0,2,0,2021-02-26
546,1357,807,Equipo y rol de Compliance - Clínica Dávila,126348,8683.0,2,5,2021-02-26
547,1358,807,Ámbito regulatorio - Clínica Dávila,126348,8683.0,2,3,2021-02-26
548,1360,807,Equipo y rol de Compliance - Clínica Santa María,126348,8684.0,2,3,2021-02-26
549,1361,807,Ámbito regulatorio - Clínica Santa María,126348,8684.0,2,4,2021-02-26
550,1362,807,Componentes del Modelo de Prevención - Clínica Santa María,126348,8684.0,2,6,2021-02-26
551,1363,807,Ámbito regulatorio - Clínica Vespucio,135980,8685.0,2,6,2021-02-26
552,1366,807,Equipo y rol de Compliance - Vidaintegra,135980,8686.0,2,4,2021-02-26
553,1367,807,Componentes del Modelo de Prevención - Vidaintegra,135980,8686.0,2,8,2021-02-26
554,1368,807,Ámbito regulatorio - Vidaintegra,135980,8686.0,2,4,2021-02-26
555,1369,807,Equipo y rol de Compliance - Centromed,126348,8687.0,2,11,2021-02-26
556,1370,807,Ámbito regulatorio - Centromed,126348,8687.0,2,7,2021-02-26
557,1372,807,Ámbito regulatorio - Hilfe,217251,8689.0,2,3,2021-02-26
558,1374,807,Equipo y rol de Compliance - Hilfe,126348,8689.0,2,3,2021-02-26
559,1375,807,Ámbito regulatorio - Help,217251,8690.0,2,0,2021-02-26
560,1376,807,Ámbito regulatorio - Banmedica,135980,8691.0,2,1,2021-02-26
561,1377,807,Equipo y rol de Compliance - Banmedica,135980,8691.0,2,1,2021-02-26
562,1378,807,Componentes del Modelo de Prevención - Banmedica,135980,8691.0,2,3,2021-02-26
563,1379,807,Ámbito regulatorio - Help,217251,8692.0,2,0,2021-02-26
564,1380,807,Equipo y rol de Compliance - Clínica Biobío,135980,8693.0,2,3,2021-02-26
565,1381,807,Ámbito regulatorio - Clínica Biobío,135980,8693.0,2,3,2021-02-26
566,1382,807,Componentes del Modelo de Prevención - Clínica Biobío,135980,8693.0,2,9,2021-02-26
567,1383,807,Ámbito regulatorio - Tisal,141823,8694.0,2,1,2021-02-26
568,1384,807,Componentes del Modelo de Prevención - Tisal,141823,8694.0,2,4,2021-02-26
569,1385,807,Equipo y Rol de Compliance - Tisal,141823,8694.0,2,3,2021-02-26
570,1386,807,Ámbito regulatorio - Help,217251,8695.0,2,4,2021-02-26
571,1388,807,Equipo y rol de Compliance - Help,126348,8695.0,2,5,2021-02-26
572,1389,807,Equipo y rol de Compliance - Clínica Ciudad del Mar,126348,8696.0,2,4,2021-02-26
573,1390,807,Componentes del Modelo de Prevención - Clínica Ciudad del Mar,126348,8696.0,2,8,2021-02-26
574,1391,807,Ámbito regulatorio - Clínica Ciudad del Mar,126348,8696.0,2,3,2021-02-26
575,1392,807,Equipo y rol de Compliance - Clínica Biobío,135980,8697.0,2,0,2021-02-26
576,1393,807,Ámbito regulatorio - Clínica Biobío,135980,8697.0,2,0,2021-02-26
577,1394,807,Componentes del Modelo de Prevención - Clínica Biobío,135980,8697.0,2,0,2021-02-26
578,1395,807,Ámbito regulatorio - Home Medical,141823,8698.0,2,6,2021-02-26
579,1397,807,Equipo y rol de Compliance - Home Medical,126348,8698.0,2,7,2021-02-26
580,1398,807,Equipo y rol de Compliance - Clínica Vespucio,126348,8685.0,2,9,2021-02-26
581,1404,782,Módulo I: Introducción a la Seguridad de la Información,128540,8700.0,2,301,2021-02-26
582,1412,807,Componentes del Modelo de Prevención - HMC 2702,128540,6246.0,2,1,2021-02-27
583,1413,807,Componentes del Modelo de Prevención - HMC fix 1,128540,6246.0,2,1,2021-02-27
584,1415,807,Componentes del Modelo de Prevención - HMC fix 2,128540,6246.0,2,1,2021-02-27
585,1416,807,Componentes del Modelo de Prevención - HMC fix 3,128540,6246.0,2,1,2021-02-27
586,1417,807,Componentes del Modelo de Prevención -  - Home Medical,126348,8698.0,2,5,2021-02-27
587,1418,807,Componentes del Modelo de Prevención - Clínica Vespucio fix 1,128540,6246.0,2,1,2021-02-27
588,1419,807,Componentes del Modelo de Prevención - Clínica Dávila fix1,128540,6246.0,2,1,2021-02-27
589,1420,807,Componentes del Modelo de Prevención - Clínica Vespucio,126348,8685.0,2,2,2021-02-27
